game_id	section_id	player_id	player_name	player_url	starter	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
4003927	0		Totals		true	""	10	6	16	25	15	1	0	24	12	4	14	34	3	150	3	20	6	0	0	0	0	0	8	10	0
4003927	1	1530126	Pifani, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530126	true	D	0	0	0	0	0	0	0	4	0	1	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530131	Balkam, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530131	true	GK	0	0	0	0	0	0	0	3	0	1	0	0	0	0	3	9	5	1	0	0	0	0	0	0	0
4003927	1	1644121	Cloutier, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644121	true	A	5	0	5	7	5	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1752478	Rowlett, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1752478	true	D	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530118	Goldstock, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530118	true	A	2	3	5	10	4	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1417506	Tagliaferri, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1417506	true	MF	0	1	1	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1417502	Kelly, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1417502	true	MF	1	1	2	4	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1417508	Pontrello, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1417508	true	A	4	1	5	6	5	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1752458	Kelly, Timmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1752458	true	MF	2	0	2	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1417528	Powers, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1417528	true	D	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530133	Bedard, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530133	true	""	0	0	0	0	0	0	0	0	0	0	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1644116	Cannon, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644116	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1752460	Kelly, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1752460	true	""	0	0	0	0	0	0	0	1	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1644117	Gilman, Eddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644117	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	1	0	0	0	0	0	0	0	0	0
4003927	1	1417535	Connell, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1417535	true	""	1	0	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530132	Lambert, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530132	true	""	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1417503	Matthai, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1417503	true	""	1	0	1	1	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1644112	Prysko, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644112	true	""	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1644123	Mathie, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644123	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1417522	Rizzo, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1417522	true	""	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530134	Klawinski, Peyton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530134	true	""	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1644115	Graham, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644115	true	""	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530128	Simpson, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530128	true	""	0	2	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530129	Kelly, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530129	true	""	0	0	0	0	0	0	0	3	1	0	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1530130	Jozokos, Tate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1530130	true	""	0	0	0	1	0	0	0	3	1	1	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1644114	Gehlbach, Timmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644114	true	""	0	0	0	0	0	0	0	1	0	0	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003927	1	1644113	McBride, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644113	true	""	2	1	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003927	1		TEAM		true	""	0	0	0	0	0	0	0	0	0	0	0	0	2	60	0	0	0	0	0	0	0	0	0	0	0
4003927	1		Totals		true	""	20	9	29	43	26	2	1	44	10	6	20	34	6	300	3	10	5	0	0	0	0	0	13	14	0
4003564	0	1765071	Shanks, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765071	true	M	1	2	3	5	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1423801	Brown, Carter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1423801	true	A	1	1	2	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1423808	Mahoney, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1423808	true	D	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1652320	Chell, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1652320	true	A	1	0	1	3	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1652321	Evans, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1652321	true	D	0	0	0	0	0	0	0	1	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1545236	Blubaugh, J.T.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1545236	true	M	1	0	1	6	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1545237	Kelly, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1545237	true	M	1	1	2	5	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1423803	Haus, Robby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1423803	true	D	0	0	0	0	0	0	0	1	0	0	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1423804	Hunter, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1423804	true	A	0	0	0	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1652329	Carey, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1652329	true	GK	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	7	5	1	0	0	0	0	0	0	0
4003564	0	1765070	Morris, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765070	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1765067	Lori, Bo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765067	true	""	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1652317	Barger, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1652317	true	""	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1652337	Lichtenauer, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1652337	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1765062	Fannell, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765062	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1652322	Freibott, Freddy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1652322	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1765063	Jasinski, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765063	true	""	1	0	1	5	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1545238	Withers, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1545238	true	""	0	0	0	1	1	0	0	9	0	0	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1558357	Pearson, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1558357	true	""	2	0	2	5	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1423805	Kapinos, Kacy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1423805	true	""	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1765068	Maccani, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765068	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1559285	Bailey, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1559285	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1765059	Borges, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765059	true	""	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1765058	Best, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765058	true	""	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1652325	Hodgins, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1652325	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0	1423809	Pfister, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1423809	true	""	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0		TEAM		true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	0		Totals		true	""	8	4	12	38	21	1	0	28	12	8	14	19	2	90	3	7	5	0	0	0	0	0	12	13	0
4003564	1	1764102	Williamson, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764102	true	A	0	1	1	0	0	0	0	3	0	1	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764107	Barry, Finn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764107	true	M	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536899	Stone, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536899	true	D	0	0	0	0	0	0	0	3	0	1	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1647757	Moore, Jonah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1647757	true	A	2	1	3	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764103	VanGalen, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764103	true	A	1	1	2	2	2	1	0	1	3	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764116	Widhelm, Parker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764116	true	D	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1647753	McDermott, Reilly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1647753	true	GK	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	8	13	0	1	0	0	0	0	0	0
4003564	1	1536901	Primeau, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536901	true	M	2	1	3	3	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536905	Farnish, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536905	true	D	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764105	Scott, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764105	true	M	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536886	Yetman, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536886	true	""	0	0	0	0	0	0	0	1	1	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536871	Hancock, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536871	true	""	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536906	Kipke, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536906	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764111	Pinsoneault, Gus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764111	true	""	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536867	Blaze, Hil	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536867	true	""	1	0	1	1	1	0	0	3	0	0	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536879	McDaid, J.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536879	true	""	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536861	Vandenberg, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536861	true	""	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536870	Kane, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536870	true	""	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764106	Smith, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764106	true	""	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536878	Courtney, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536878	true	""	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536860	Geran, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536860	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764115	Cohen, Myles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764115	true	""	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536882	Reilly, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536882	true	""	0	0	0	0	0	0	0	1	0	1	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1764109	Myers, Teddy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1764109	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1536890	Lewis, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1536890	true	""	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1647745	Atkins, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1647745	true	""	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1	1647756	Deyo, Troy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1647756	true	""	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1		TEAM		true	""	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003564	1		Totals		true	""	7	4	11	19	12	1	0	23	13	7	5	19	5	240	3	8	13	0	0	0	0	0	16	19	0
4004130	0	1428715	Allen, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428715	true	M	1	0	1	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1765668	Carter, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765668	true	A	1	0	1	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1428725	Gouchoe, Doug	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428725	true	G	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	10	6	0	1	0	0	0	0	0	0
4004130	0	1656159	Gould, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656159	true	M	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1656148	Hruby, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656148	true	A	1	0	1	5	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1765670	Jones, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765670	true	D	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1656157	LaVine, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656157	true	D	0	1	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1656158	Tien, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656158	true	M	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1656151	Walsch, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656151	true	A	2	1	3	3	3	0	0	2	2	1	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1428713	Warden, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428713	true	D	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1428728	Duenes, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428728	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1765669	Ekpenyong, Malik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765669	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1765667	Harper, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765667	true	""	0	0	0	0	0	0	0	3	0	0	5	12	1	30	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1765666	Hemme, Jeremiah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765666	true	""	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1428724	Leathers, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428724	true	""	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004130	0	1428726	Lindell, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428726	true	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
